datetime,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi,temperature_2m,relative_humidity_2m,surface_pressure,pressure_msl,precipitation,cloudcover,windspeed_10m,direct_radiation
2020-12-02 01:00:00,2990.72,0.04,45.93,20.39,17.41,312.88,386.69,41.54,5.0,10.4,79.0,871.6,1017.2,0.0,0.0,3.3,0.0
2020-12-02 02:00:00,3524.78,1.98,52.78,15.56,13.47,349.03,436.79,38.0,5.0,10.2,79.0,871.1,1016.7,0.0,0.0,3.3,0.0
2020-12-02 03:00:00,4272.46,10.06,51.41,30.4,12.52,398.04,496.04,33.44,5.0,10.0,79.0,870.8,1016.4,0.0,0.0,3.3,0.0
2020-12-02 04:00:00,1001.36,1.62,14.22,118.73,24.08,106.06,123.64,8.23,5.0,9.8,80.0,870.8,1016.6,0.0,0.0,3.7,0.0
2020-12-02 05:00:00,847.82,1.31,9.85,135.9,22.17,94.26,107.65,7.66,5.0,9.2,86.0,870.8,1016.9,0.0,0.0,3.3,0.0
2020-12-02 06:00:00,807.76,0.82,6.94,158.79,21.46,99.32,111.42,7.28,5.0,9.3,85.0,871.2,1017.3,0.0,0.0,4.4,0.0
2020-12-02 07:00:00,767.71,0.45,4.5,170.23,18.84,97.77,108.67,7.03,5.0,10.4,83.0,872.3,1018.0,0.0,0.0,6.2,35.0
2020-12-02 08:00:00,734.33,0.29,3.56,173.09,16.93,93.25,103.91,6.78,5.0,15.1,61.0,875.1,1018.8,0.0,0.0,2.6,166.0
2020-12-02 09:00:00,734.33,0.2,3.68,175.95,15.97,89.88,100.88,6.78,5.0,17.0,50.0,875.9,1018.7,0.0,1.0,1.0,319.0
2020-12-02 10:00:00,654.22,0.12,3.9,164.51,13.71,75.53,85.83,5.64,5.0,18.3,45.0,875.7,1017.8,0.0,1.0,1.6,441.0
2020-12-02 11:00:00,567.44,0.03,4.67,143.05,10.85,59.91,70.33,4.88,5.0,19.3,42.0,875.2,1016.7,0.0,1.0,3.3,510.0
2020-12-02 12:00:00,507.36,0.0,5.4,120.16,7.99,47.15,58.04,4.75,4.0,19.7,41.0,874.4,1015.5,0.0,1.0,5.1,515.0
2020-12-02 13:00:00,467.3,0.0,5.83,107.29,6.68,40.32,51.33,4.43,4.0,19.7,42.0,873.2,1014.1,0.0,1.0,6.1,457.0
2020-12-02 14:00:00,487.33,0.0,6.86,98.71,6.62,40.8,53.68,4.94,4.0,19.5,43.0,872.3,1013.2,0.0,93.0,5.6,345.0
2020-12-02 15:00:00,500.68,0.0,7.2,92.98,6.38,42.15,57.01,5.51,4.0,18.4,49.0,871.7,1013.0,0.0,4.0,6.1,146.0
2020-12-02 16:00:00,747.68,0.0,11.82,80.11,7.51,58.32,81.44,10.51,5.0,16.5,68.0,871.3,1013.6,0.0,17.0,2.7,56.0
2020-12-02 17:00:00,1068.12,0.0,17.82,65.8,8.23,80.93,115.22,15.07,5.0,15.9,59.0,871.3,1013.9,0.0,17.0,3.1,1.0
2020-12-02 18:00:00,1201.63,0.0,20.74,56.51,7.57,95.11,134.97,15.2,5.0,14.4,74.0,871.4,1014.8,0.0,33.0,1.8,0.0
2020-12-02 19:00:00,1468.66,0.0,25.02,42.56,5.78,116.57,162.01,13.93,5.0,13.2,81.0,871.3,1015.3,0.0,6.0,1.8,0.0
2020-12-02 20:00:00,1815.8,0.0,29.47,28.25,4.71,147.32,199.74,11.91,5.0,12.6,80.0,871.3,1015.7,0.0,3.0,1.4,0.0
2020-12-02 21:00:00,2082.82,0.01,32.22,22.53,4.95,176.82,233.9,10.89,5.0,12.2,80.0,871.4,1016.0,0.0,6.0,1.8,0.0
2020-12-02 22:00:00,2082.82,0.01,31.19,21.46,5.25,190.32,249.73,10.39,5.0,11.6,83.0,871.3,1016.2,0.0,7.0,2.2,0.0
2020-12-02 23:00:00,2109.53,0.01,30.85,18.77,5.96,202.8,263.61,11.02,5.0,11.2,84.0,871.0,1016.1,0.0,6.0,2.5,0.0
2020-12-03 00:00:00,2536.77,0.05,36.67,15.2,9.42,242.63,306.23,17.73,5.0,10.8,86.0,870.8,1016.0,0.0,9.0,2.5,0.0
2020-12-03 01:00:00,3097.53,0.18,45.24,13.59,12.28,295.52,364.71,25.33,5.0,10.6,86.0,870.6,1015.9,0.0,11.0,2.5,0.0
2020-12-03 02:00:00,3791.81,3.02,52.09,8.4,10.61,351.79,436.79,28.88,5.0,10.6,86.0,870.2,1015.5,0.0,11.0,2.6,0.0
2020-12-03 03:00:00,4432.68,11.4,50.04,19.13,10.97,400.46,494.77,29.64,5.0,10.4,85.0,870.1,1015.4,0.0,9.0,3.3,0.0
2020-12-03 04:00:00,881.2,1.03,11.48,103.0,13.95,89.45,103.22,7.41,5.0,9.8,87.0,869.9,1015.5,0.0,10.0,4.0,0.0
2020-12-03 05:00:00,700.95,0.71,7.11,111.58,11.21,74.77,85.38,6.65,5.0,7.8,98.0,869.5,1016.2,0.0,9.0,4.4,0.0
2020-12-03 06:00:00,594.14,0.42,4.58,117.3,9.3,66.79,75.77,5.51,5.0,7.2,99.0,869.7,1016.7,0.0,11.0,5.1,0.0
2020-12-03 07:00:00,594.14,0.32,4.63,117.3,8.94,64.8,73.43,5.95,5.0,9.1,91.0,871.2,1017.5,0.0,10.0,5.4,29.0
2020-12-03 08:00:00,600.82,0.21,5.44,114.44,9.3,62.84,71.33,6.14,5.0,14.1,68.0,874.4,1018.4,0.0,12.0,1.8,144.0
2020-12-03 09:00:00,600.82,0.06,6.17,111.58,9.66,61.03,69.52,6.21,5.0,15.8,58.0,875.3,1018.6,0.0,15.0,2.8,275.0
2020-12-03 10:00:00,600.82,0.03,6.77,110.15,10.25,60.27,69.34,5.95,5.0,17.2,50.0,875.1,1017.7,0.0,100.0,2.6,373.0
2020-12-03 11:00:00,647.54,0.03,8.48,110.15,11.56,64.25,74.94,6.14,5.0,17.9,45.0,874.6,1016.7,0.0,100.0,3.6,324.0
2020-12-03 12:00:00,687.6,0.0,9.51,110.15,11.68,65.23,77.54,6.33,5.0,17.9,45.0,873.7,1015.7,0.0,100.0,4.3,220.0
2020-12-03 13:00:00,680.92,0.0,9.51,104.43,10.37,61.79,75.49,5.76,5.0,17.7,47.0,873.0,1014.9,0.0,100.0,5.0,197.0
2020-12-03 14:00:00,667.57,0.0,9.51,98.71,9.06,61.12,77.15,5.57,5.0,17.2,53.0,872.3,1014.4,0.0,100.0,5.1,146.0
2020-12-03 15:00:00,647.54,0.0,8.82,94.41,7.57,61.1,78.99,5.19,5.0,16.4,62.0,871.9,1014.3,0.0,98.0,4.2,80.0
2020-12-03 16:00:00,720.98,0.0,10.37,87.26,7.63,67.49,89.1,5.83,5.0,15.2,71.0,871.8,1014.8,0.4,64.0,2.2,31.0
2020-12-03 17:00:00,827.79,0.0,13.02,77.96,8.23,76.53,103.26,5.95,5.0,13.2,87.0,871.0,1015.0,0.0,38.0,3.7,1.0
2020-12-03 18:00:00,847.82,0.0,14.05,72.24,7.99,80.19,109.02,4.81,5.0,12.7,90.0,871.2,1015.5,0.0,98.0,2.2,0.0
2020-12-03 19:00:00,854.49,0.0,14.57,65.09,6.86,83.14,113.6,3.48,5.0,12.4,93.0,871.5,1016.0,0.0,49.0,2.2,0.0
2020-12-03 20:00:00,921.25,0.0,15.94,56.51,5.9,89.67,122.45,2.98,5.0,11.4,95.0,871.5,1016.5,0.0,41.0,1.8,0.0
2020-12-03 21:00:00,988.01,0.0,17.14,51.5,5.78,98.47,132.65,3.29,5.0,11.0,94.0,871.6,1016.9,0.0,34.0,0.7,0.0
2020-12-03 22:00:00,1121.52,0.0,18.17,41.49,4.11,111.61,151.37,3.42,5.0,11.0,94.0,871.5,1016.8,0.0,38.0,1.5,0.0
2020-12-03 23:00:00,1295.09,0.01,20.22,28.61,3.34,129.29,176.03,4.12,5.0,10.9,94.0,871.5,1016.8,0.0,35.0,1.5,0.0
2020-12-04 00:00:00,1642.23,0.04,25.02,18.95,4.65,158.35,211.59,7.28,5.0,10.5,94.0,871.1,1016.5,0.0,36.0,1.4,0.0
2020-12-04 01:00:00,2243.04,0.32,33.93,12.52,7.15,206.35,269.82,15.07,5.0,10.5,94.0,870.5,1015.9,0.0,35.0,1.8,0.0
2020-12-04 02:00:00,3124.24,4.19,43.53,4.96,8.35,271.83,352.98,24.07,5.0,10.4,94.0,870.0,1015.3,0.0,30.0,1.8,0.0
2020-12-04 03:00:00,3952.03,14.08,44.55,10.91,9.3,329.12,422.37,27.11,5.0,10.0,94.0,869.4,1014.8,0.0,26.0,1.8,0.0
2020-12-04 04:00:00,961.3,1.05,12.51,94.41,15.97,101.85,119.26,5.76,5.0,9.5,93.0,868.8,1014.4,0.0,16.0,1.8,0.0
2020-12-04 05:00:00,881.2,0.85,8.82,108.72,15.02,102.17,117.03,5.64,5.0,8.3,97.0,868.8,1015.1,0.0,13.0,2.5,0.0
2020-12-04 06:00:00,827.79,0.56,6.43,120.16,14.07,101.47,114.81,5.26,5.0,8.1,97.0,869.0,1015.4,0.0,49.0,2.5,0.0
2020-12-04 07:00:00,841.14,0.47,6.51,125.89,14.31,102.47,114.99,6.27,5.0,9.8,94.0,870.4,1016.1,0.0,100.0,4.3,23.0
2020-12-04 08:00:00,867.84,0.37,7.45,128.75,15.5,104.58,117.09,6.84,5.0,13.6,71.0,873.1,1017.2,0.0,97.0,2.1,93.0
2020-12-04 09:00:00,881.2,0.23,8.14,131.61,15.74,104.81,117.77,7.09,5.0,15.0,62.0,874.0,1017.5,0.0,100.0,2.6,159.0
2020-12-04 10:00:00,767.71,0.11,7.37,125.89,13.35,91.12,103.5,5.83,5.0,15.8,60.0,873.7,1016.7,0.0,100.0,1.6,173.0
2020-12-04 11:00:00,667.57,0.03,6.94,117.3,10.25,78.91,90.81,4.81,5.0,16.5,56.0,873.1,1015.6,0.0,100.0,1.9,179.0
2020-12-04 12:00:00,607.49,0.0,6.6,110.15,7.87,72.47,83.9,3.99,5.0,17.1,54.0,872.4,1014.5,0.1,77.0,5.0,243.0
2020-12-04 13:00:00,600.82,0.0,6.86,104.43,6.68,72.86,84.5,3.52,5.0,16.9,57.0,871.6,1013.7,0.1,56.0,6.4,258.0
2020-12-04 14:00:00,627.52,0.0,7.37,101.57,6.56,76.97,90.0,3.58,5.0,16.1,62.0,871.2,1013.6,0.2,45.0,7.3,202.0
2020-12-04 15:00:00,660.9,0.0,7.63,98.71,6.62,81.55,96.09,3.74,5.0,15.0,69.0,871.0,1014.0,0.1,39.0,5.7,109.0
2020-12-04 16:00:00,774.38,0.0,10.11,91.55,7.57,91.01,109.26,4.31,5.0,14.0,76.0,870.8,1014.3,0.0,47.0,3.4,24.0
2020-12-04 17:00:00,921.25,0.0,13.71,81.54,8.58,103.08,127.85,4.62,5.0,13.5,79.0,870.6,1014.3,0.0,64.0,0.5,0.0
2020-12-04 18:00:00,974.66,0.0,15.59,72.96,8.7,108.91,137.87,4.12,5.0,12.7,89.0,870.7,1014.9,0.1,71.0,1.1,0.0
2020-12-04 19:00:00,1028.06,0.0,16.45,64.37,7.57,113.51,143.87,3.1,5.0,11.7,93.0,870.6,1015.3,0.1,51.0,2.5,0.0
2020-12-04 20:00:00,1081.47,0.0,16.62,55.79,6.08,119.75,151.03,2.57,5.0,11.5,95.0,870.9,1015.8,0.0,59.0,1.8,0.0
2020-12-04 21:00:00,1108.17,0.0,16.79,48.64,5.42,123.8,156.01,2.53,5.0,11.2,96.0,871.0,1016.0,0.0,100.0,2.5,0.0
2020-12-04 22:00:00,1148.22,0.0,16.62,39.34,4.29,130.33,167.66,3.83,5.0,11.2,95.0,870.9,1016.0,0.0,100.0,2.5,0.0
2020-12-04 23:00:00,1255.04,0.0,17.31,28.97,4.47,141.66,185.04,6.46,5.0,10.9,96.0,870.7,1015.9,0.0,100.0,3.2,0.0
2020-12-05 00:00:00,1441.96,0.02,20.39,21.46,6.56,159.1,207.13,11.15,5.0,11.0,95.0,870.6,1015.7,0.0,89.0,3.2,0.0
2020-12-05 01:00:00,1735.69,0.15,26.39,15.91,8.94,182.55,238.04,16.72,5.0,10.6,97.0,870.4,1015.7,0.0,48.0,1.4,0.0
2020-12-05 02:00:00,2296.45,2.01,33.24,6.44,7.27,222.39,293.23,11.4,5.0,10.0,96.0,870.1,1015.7,0.0,39.0,1.1,0.0
2020-12-05 03:00:00,2910.61,8.72,33.59,4.47,5.78,262.25,341.47,6.84,5.0,9.9,96.0,869.7,1015.3,0.0,34.0,1.4,0.0
2020-12-05 04:00:00,841.14,0.34,12.51,86.55,10.85,92.87,105.39,2.72,5.0,9.5,96.0,869.4,1015.1,0.0,33.0,1.8,0.0
2020-12-05 05:00:00,767.71,0.44,10.45,94.41,10.61,81.47,91.08,3.07,5.0,9.7,98.0,870.0,1015.7,0.0,38.0,2.2,0.0
2020-12-05 06:00:00,767.71,0.54,10.03,100.14,11.21,79.23,88.49,3.33,5.0,9.3,98.0,870.4,1016.4,0.0,51.0,2.9,0.0
2020-12-05 07:00:00,620.84,0.42,6.08,105.86,8.35,61.86,68.56,2.82,5.0,10.4,96.0,871.6,1017.2,0.0,51.0,4.7,17.0
2020-12-05 08:00:00,500.68,0.27,3.17,111.58,5.54,49.03,53.99,2.34,4.0,12.4,85.0,873.3,1018.1,0.0,50.0,2.9,63.0
2020-12-05 09:00:00,467.3,0.19,2.21,114.44,4.47,46.72,51.33,2.22,4.0,13.7,74.0,874.3,1018.6,0.0,56.0,0.5,124.0
2020-12-05 10:00:00,480.65,0.14,2.7,114.44,4.47,51.26,56.63,2.34,5.0,14.9,63.0,874.5,1018.2,0.1,59.0,0.8,185.0
2020-12-05 11:00:00,520.71,0.04,3.94,111.58,4.89,61.81,68.4,2.63,5.0,15.6,61.0,873.9,1017.1,0.0,50.0,4.1,247.0
2020-12-05 12:00:00,574.11,0.0,4.67,111.58,5.19,73.92,81.56,2.76,5.0,15.7,61.0,872.9,1015.9,0.2,47.0,5.9,285.0
2020-12-05 13:00:00,707.63,0.0,7.88,101.57,5.31,85.73,98.49,4.31,5.0,15.7,60.0,872.4,1015.3,0.4,50.0,6.1,269.0
2020-12-05 14:00:00,907.9,0.0,12.0,87.98,5.42,98.98,120.71,6.27,5.0,15.4,64.0,871.8,1014.7,0.0,34.0,6.4,222.0
2020-12-05 15:00:00,1068.12,0.0,14.22,78.68,5.6,112.99,142.4,6.97,5.0,14.8,69.0,871.4,1014.6,0.0,31.0,6.3,131.0
2020-12-05 16:00:00,1575.47,0.0,21.76,57.94,5.48,153.25,199.88,8.36,5.0,13.7,76.0,871.3,1015.0,0.0,33.0,3.2,40.0
2020-12-05 17:00:00,2216.34,0.0,31.19,35.41,4.95,204.87,270.13,7.92,5.0,13.2,77.0,871.0,1015.0,0.0,45.0,1.5,1.0
2020-12-05 18:00:00,2429.96,0.01,35.3,23.25,3.87,228.38,298.3,5.7,5.0,11.5,88.0,870.9,1015.7,0.0,25.0,2.2,0.0
2020-12-05 19:00:00,2456.67,0.01,34.62,17.88,2.95,234.12,297.51,3.86,5.0,10.6,91.0,871.0,1016.4,0.0,20.0,2.2,0.0
2020-12-05 20:00:00,2510.07,0.01,33.59,15.74,2.8,241.89,298.3,3.67,5.0,10.3,91.0,871.5,1017.1,0.0,28.0,2.2,0.0
2020-12-05 21:00:00,2456.67,0.01,30.85,18.42,3.16,237.77,284.87,4.12,5.0,10.3,92.0,871.8,1017.4,0.0,42.0,1.8,0.0
2020-12-05 22:00:00,2056.12,0.0,25.36,24.68,2.95,205.32,243.56,3.45,5.0,9.9,93.0,872.0,1017.9,0.0,36.0,2.2,0.0
2020-12-05 23:00:00,2002.72,0.01,24.33,20.56,2.44,202.19,240.89,3.33,5.0,9.8,94.0,871.7,1017.6,0.0,35.0,2.5,0.0
2020-12-06 00:00:00,2216.34,0.03,26.39,15.02,3.34,217.6,258.16,4.94,5.0,9.4,95.0,871.3,1017.4,0.0,30.0,3.3,0.0
2020-12-06 01:00:00,2510.07,0.21,30.85,11.44,4.47,236.76,282.9,7.92,5.0,8.8,96.0,870.8,1017.1,0.0,23.0,3.3,0.0
2020-12-06 02:00:00,2990.72,2.35,36.67,5.63,5.13,266.5,325.67,11.15,5.0,8.2,96.0,870.5,1017.1,0.0,26.0,2.9,0.0
2020-12-06 03:00:00,3417.97,8.94,35.64,7.15,5.66,292.39,360.4,14.82,5.0,8.1,96.0,870.3,1016.9,0.0,32.0,2.9,0.0
2020-12-06 04:00:00,827.79,0.46,9.51,98.71,9.78,82.25,91.28,3.26,5.0,8.2,95.0,870.3,1016.9,0.0,33.0,3.3,0.0
2020-12-06 05:00:00,787.74,0.59,7.88,113.01,10.73,90.14,98.48,2.82,5.0,8.5,95.0,870.8,1017.3,0.0,33.0,4.0,0.0
2020-12-06 06:00:00,787.74,0.55,6.6,124.45,10.85,96.56,105.37,2.82,5.0,8.4,95.0,871.4,1018.0,0.0,48.0,3.6,0.0
2020-12-06 07:00:00,720.98,0.32,4.07,135.9,8.82,102.51,110.75,2.19,5.0,10.0,89.0,872.9,1018.9,0.0,46.0,4.0,17.0
2020-12-06 08:00:00,667.57,0.19,2.7,138.76,7.03,104.3,112.21,2.03,5.0,13.3,72.0,875.2,1019.8,0.0,47.0,2.2,80.0
2020-12-06 09:00:00,640.87,0.13,2.34,135.9,6.08,102.17,109.97,2.01,5.0,14.6,67.0,875.9,1019.9,0.0,49.0,1.5,166.0
2020-12-06 10:00:00,627.52,0.08,2.68,130.18,5.48,100.02,108.06,2.06,5.0,15.5,63.0,875.8,1019.4,0.0,84.0,4.6,224.0
2020-12-06 11:00:00,640.87,0.02,3.56,124.45,5.36,102.64,111.15,2.15,5.0,15.8,62.0,875.2,1018.5,0.0,70.0,5.8,197.0
2020-12-06 12:00:00,667.57,0.0,4.2,121.59,5.48,110.32,119.07,2.06,5.0,16.3,62.0,874.4,1017.3,0.0,100.0,5.9,257.0
2020-12-06 13:00:00,807.76,0.0,7.63,111.58,5.54,122.79,135.95,2.88,5.0,16.5,62.0,873.6,1016.2,0.0,80.0,6.5,223.0
2020-12-06 14:00:00,1014.71,0.0,11.82,97.28,5.6,139.43,160.5,3.74,5.0,16.1,64.0,873.1,1015.9,0.0,99.0,6.9,190.0
2020-12-06 15:00:00,1188.28,0.0,14.22,87.26,5.84,155.6,183.18,4.18,5.0,15.2,71.0,872.6,1015.8,0.0,100.0,6.1,70.0
2020-12-06 16:00:00,1695.63,0.0,21.25,63.66,5.6,196.77,241.11,6.08,5.0,14.4,77.0,872.5,1016.1,0.0,85.0,4.3,19.0
2020-12-06 17:00:00,2323.15,0.0,29.13,39.7,5.54,249.53,312.96,8.04,5.0,13.4,83.0,872.3,1016.4,0.0,78.0,4.0,0.0
2020-12-06 18:00:00,2536.77,0.0,31.87,28.25,5.84,274.24,340.47,9.63,5.0,12.7,92.0,872.7,1017.2,0.4,48.0,2.7,0.0
2020-12-06 19:00:00,2536.77,0.01,31.53,23.6,6.86,276.65,323.76,11.65,5.0,11.3,98.0,872.4,1017.6,0.1,36.0,2.3,0.0
2020-12-06 20:00:00,2643.59,0.01,31.53,21.46,8.35,279.86,314.86,13.68,5.0,10.8,98.0,872.0,1017.5,0.0,20.0,2.6,0.0
2020-12-06 21:00:00,2670.29,0.01,31.19,22.53,9.54,278.13,304.74,14.69,5.0,9.8,98.0,871.7,1017.7,0.0,15.0,3.5,0.0
2020-12-06 22:00:00,2563.48,0.0,30.5,26.11,11.44,266.51,288.7,17.48,5.0,9.4,98.0,871.6,1017.8,0.0,18.0,3.0,0.0
2020-12-06 23:00:00,2536.77,0.0,32.56,30.4,15.26,256.11,277.13,22.55,5.0,9.3,98.0,871.5,1017.6,0.0,16.0,2.2,0.0
2020-12-07 00:00:00,2750.4,0.0,36.67,33.26,20.98,260.71,285.92,29.64,5.0,8.7,100.0,870.6,1017.0,0.0,96.0,1.8,0.0
2020-12-07 01:00:00,3070.83,0.01,43.87,33.26,27.18,284.27,323.47,41.54,5.0,8.4,99.0,870.6,1017.1,0.0,19.0,1.8,0.0
2020-12-07 02:00:00,3738.4,0.36,58.95,24.68,33.85,342.22,408.42,59.78,5.0,8.0,99.0,870.2,1016.8,0.0,16.0,2.6,0.0
2020-12-07 03:00:00,4432.68,4.97,65.12,27.54,33.85,404.62,491.32,57.76,5.0,7.7,99.0,869.7,1016.4,0.0,13.0,3.8,0.0
2020-12-07 04:00:00,1415.25,1.13,19.19,114.44,21.46,183.04,201.09,5.76,5.0,7.5,98.0,869.7,1016.6,0.0,10.0,3.3,0.0
2020-12-07 05:00:00,1308.44,1.2,16.28,127.32,21.46,178.89,194.38,5.64,5.0,8.4,97.0,870.8,1017.3,0.0,10.0,4.5,0.0
2020-12-07 06:00:00,1281.74,1.12,16.11,138.76,23.37,181.73,196.77,5.51,5.0,8.1,98.0,871.1,1017.9,0.0,82.0,4.1,0.0
2020-12-07 07:00:00,1068.12,0.65,10.28,144.48,17.41,152.04,163.6,4.18,5.0,9.6,97.0,872.8,1019.0,0.0,16.0,5.5,17.0
2020-12-07 08:00:00,988.01,0.4,7.37,150.2,14.07,135.26,145.78,3.83,5.0,12.3,90.0,874.7,1019.8,0.0,28.0,2.6,111.0
2020-12-07 09:00:00,974.66,0.27,6.6,151.63,12.88,126.77,137.41,4.02,5.0,14.4,76.0,875.9,1020.1,0.0,34.0,2.0,239.0
2020-12-07 10:00:00,947.95,0.17,7.37,145.91,12.04,117.1,128.32,4.18,5.0,15.9,68.0,876.0,1019.4,0.0,85.0,3.3,311.0
2020-12-07 11:00:00,947.95,0.05,9.6,134.47,11.21,109.79,122.64,4.62,5.0,16.4,67.0,875.6,1018.7,0.0,63.0,6.1,264.0
2020-12-07 12:00:00,961.3,0.0,11.14,121.59,10.01,105.85,120.58,4.5,5.0,16.8,67.0,875.2,1017.9,0.0,74.0,7.8,280.0
2020-12-07 13:00:00,1268.39,0.0,18.51,100.14,8.46,127.58,154.99,6.02,5.0,16.9,66.0,874.4,1017.0,0.0,59.0,7.7,252.0
2020-12-07 14:00:00,1789.09,0.0,28.1,72.96,7.75,168.86,218.84,8.36,5.0,16.9,66.0,874.2,1016.7,0.0,55.0,7.5,241.0
2020-12-07 15:00:00,2136.23,0.0,32.22,54.36,7.63,203.09,272.16,10.01,5.0,16.3,69.0,874.0,1016.8,0.0,89.0,6.7,117.0
2020-12-07 16:00:00,2750.4,0.0,39.76,37.19,9.18,257.75,349.19,15.71,5.0,15.3,76.0,874.0,1017.4,0.0,100.0,4.7,26.0
2020-12-07 17:00:00,3524.78,0.02,50.72,21.46,12.04,330.32,444.11,24.57,5.0,14.4,82.0,873.6,1017.3,0.0,98.0,3.7,0.0
2020-12-07 18:00:00,3791.81,0.04,55.52,15.74,14.31,367.98,482.7,30.4,5.0,14.0,89.0,874.0,1018.1,0.0,100.0,1.5,0.0
2020-12-07 19:00:00,3952.03,0.03,56.89,14.31,17.17,386.28,489.83,35.47,5.0,13.5,90.0,874.9,1019.3,0.0,100.0,1.8,0.0
2020-12-07 20:00:00,4058.84,0.02,56.89,14.13,18.84,403.03,495.41,38.0,5.0,13.3,88.0,875.5,1020.1,0.0,100.0,2.3,0.0
2020-12-07 21:00:00,3952.03,0.01,53.47,16.27,18.6,404.76,486.88,35.47,5.0,12.9,89.0,875.5,1020.4,0.0,100.0,2.9,0.0
2020-12-07 22:00:00,3524.78,0.0,45.93,18.77,15.97,382.25,455.04,28.88,5.0,12.5,91.0,875.5,1020.6,0.0,100.0,3.1,0.0
2020-12-07 23:00:00,3177.64,0.01,40.78,19.67,13.47,362.97,430.16,22.8,5.0,12.1,93.0,874.9,1020.1,0.0,99.0,2.6,0.0
2020-12-08 00:00:00,3070.83,0.01,39.41,18.42,12.4,361.76,426.15,19.76,5.0,11.8,95.0,874.4,1019.7,0.0,88.0,1.6,0.0
2020-12-08 01:00:00,3097.53,0.1,41.13,15.74,10.61,360.02,429.06,17.23,5.0,11.7,95.0,874.2,1019.5,0.0,100.0,1.1,0.0
2020-12-08 02:00:00,3524.78,1.96,47.98,7.24,8.82,382.8,468.59,17.23,5.0,11.5,97.0,873.8,1019.1,0.0,100.0,1.1,0.0
2020-12-08 03:00:00,4112.24,8.83,49.35,7.87,9.06,412.98,511.81,22.55,5.0,11.3,97.0,873.4,1018.8,0.0,95.0,1.3,0.0
2020-12-08 04:00:00,1415.25,0.57,16.28,105.86,19.55,166.76,186.43,4.37,5.0,11.1,97.0,873.2,1018.6,0.0,76.0,2.1,0.0
2020-12-08 05:00:00,1361.85,0.86,14.4,115.87,21.22,160.46,177.34,4.31,5.0,10.0,98.0,873.2,1019.3,0.0,53.0,3.2,0.0
2020-12-08 06:00:00,1321.79,0.87,12.34,130.18,20.27,157.37,174.01,4.24,5.0,9.8,98.0,873.7,1020.0,0.0,35.0,3.1,0.0
2020-12-08 07:00:00,1054.76,0.54,7.11,138.76,14.19,125.31,138.33,3.01,5.0,11.7,91.0,875.2,1020.7,0.0,48.0,3.6,16.0
2020-12-08 08:00:00,894.55,0.34,4.5,138.76,10.01,106.63,118.26,2.82,5.0,13.6,77.0,876.3,1020.9,0.0,50.0,2.1,56.0
2020-12-08 09:00:00,841.14,0.25,3.81,135.9,8.11,104.19,116.66,2.91,5.0,14.6,71.0,876.9,1021.1,0.0,38.0,1.5,120.0
2020-12-08 10:00:00,807.76,0.17,4.5,124.45,6.74,105.18,119.28,3.17,5.0,16.1,66.0,877.0,1020.4,0.0,44.0,3.7,213.0
2020-12-08 11:00:00,794.41,0.05,5.91,110.15,5.72,109.73,125.25,3.42,5.0,17.1,61.0,876.5,1019.3,0.0,92.0,6.8,266.0
2020-12-08 12:00:00,807.76,0.0,6.6,98.71,5.07,116.76,132.76,3.14,5.0,17.3,61.0,875.3,1017.8,0.0,75.0,7.4,243.0
2020-12-08 13:00:00,1134.87,0.0,14.22,77.96,4.95,140.58,170.31,4.56,5.0,17.5,62.0,874.2,1016.4,0.0,15.0,7.8,302.0
2020-12-08 14:00:00,1655.58,0.0,23.65,52.21,5.48,177.19,232.28,6.9,5.0,17.1,66.0,873.4,1015.7,0.0,39.0,7.6,251.0
2020-12-08 15:00:00,2029.42,0.0,27.76,35.41,6.08,209.56,286.06,9.5,5.0,16.5,71.0,873.3,1015.9,0.0,100.0,7.2,137.0
2020-12-08 16:00:00,2616.88,0.08,34.96,19.67,7.51,259.87,362.44,14.19,5.0,15.3,78.0,873.3,1016.5,0.0,100.0,7.3,16.0
2020-12-08 17:00:00,3257.75,0.59,43.18,7.6,9.3,320.26,448.9,20.01,5.0,14.7,84.0,872.9,1016.4,0.0,97.0,5.2,0.0
2020-12-08 18:00:00,3417.97,1.06,45.24,4.29,10.49,342.49,454.35,24.57,5.0,14.2,88.0,873.3,1017.1,0.0,96.0,3.5,0.0
2020-12-08 19:00:00,3391.27,1.02,44.55,3.09,11.56,343.73,435.09,27.36,5.0,13.9,90.0,873.8,1017.8,0.0,100.0,2.6,0.0
2020-12-08 20:00:00,3417.97,1.48,42.84,1.74,12.04,354.95,443.52,27.87,5.0,14.0,89.0,874.1,1018.2,0.0,52.0,4.2,0.0
2020-12-08 21:00:00,3364.56,1.72,40.44,1.61,11.56,357.51,440.49,26.09,5.0,13.4,92.0,874.0,1018.4,0.0,34.0,1.9,0.0
2020-12-08 22:00:00,3150.94,1.3,38.73,2.3,12.16,339.23,416.61,27.87,5.0,12.7,94.0,873.7,1018.4,0.0,15.0,1.8,0.0
2020-12-08 23:00:00,3044.13,1.2,39.41,2.19,14.78,326.36,400.01,34.45,5.0,12.5,95.0,873.1,1017.8,0.0,16.0,1.6,0.0
2020-12-09 00:00:00,3150.94,2.38,42.16,1.12,18.36,331.13,403.85,42.05,5.0,12.2,96.0,872.8,1017.6,0.0,17.0,0.8,0.0
